"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","PgP inhibitor","Dataset","Cell line","INCHI_KEY"
"CCCC1=CC(=O)NC(=S)N1","-","-","AUTO_283","-","A123785","-","-","-","no","","","KNAHARQHSZJURB-UHFFFAOYSA"
"CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1","-","-","AUTO_284","-","A123785","-","-","-","no","","","STJLVHWMYQXCPB-UHFFFAOYSA"
"CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_285","-","A123785","-","-","-","no","","","ONWXNHPOAGOMTG-UHFFFAOYSA"
"CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1","-","-","AUTO_286","-","A123785","-","-","-","no","","","PSIFNNKUMBGKDQ-UHFFFAOYSA"
"CCCCCC(O)C1C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)\C(C)=C\C=C\C=C\C=C\C=C\C(O)C(C)OC1=O","-","-","AUTO_287","-","A123785","-","-","-","no","","","IMQSIXYSKPIGPD-ZPXVTHDFSA"
"CCCCCCC1C(OC(=O)CC(C)C)C(C)OC(=O)C(NC(=O)C2=C(O)C(NC=O)=CC=C2)C(C)OC1=O","-","-","AUTO_288","-","A123785","-","-","-","no","","","UIFFUZWRFRDZJC-UHFFFAOYSA"
"CCCCCCCC\N=C/N1CCC(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_289","-","A123785","-","-","-","no","","","JXPCRJDMUSNASY-NFFVHWSESA"
"CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C","-","-","AUTO_290","-","A123785","-","-","-","no","","","XOMRRQXKHMYMOC-UHFFFAOYSA"
"CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C","-","-","AUTO_291","-","A123785","-","-","-","no","","","VYGQUTWHTHXGQB-FFHKNEKCSA"
"CCCCCCCCCCCCCCCC(O)C(N)CO","-","-","AUTO_292","-","A123785","-","-","-","no","","","OTKJDMGTUTTYMP-UHFFFAOYSA"
"CCCCCCCCCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)P1(=O)OCC(C)(C)CO1","-","-","AUTO_293","-","A123785","-","-","-","no","","","KMTAYXQXKLXIHF-UHFFFAOYSA"
"CCCCCCCCNC(C)C(O)C1=CC=C(SC(C)C)C=C1","-","-","AUTO_294","-","A123785","-","-","-","no","","","BFCDFTHTSVTWOG-UHFFFAOYSA"
"CCCCCCCCNCC(O)COC1=CC=C(SC(C)C)C=C1","-","-","AUTO_295","-","A123785","-","-","-","no","","","ZAPDURRCHSKKKK-UHFFFAOYSA"
"CCCCN(CCCC)CCNC1=NC(=NO1)C1=CC=CC=C1","-","-","AUTO_296","-","A123785","-","-","-","no","","","VYWQZAARVNRSTR-UHFFFAOYSA"
"CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C","-","-","AUTO_297","-","A123785","-","-","-","no","","","LEBVLXFERQHONN-UHFFFAOYSA"
"CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1","-","-","AUTO_298","-","A123785","-","-","-","no","","","JLRGJRBPOGGCBT-UHFFFAOYSA"
"CCCCOC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2)C(F)(F)F)C=C1","-","-","AUTO_299","-","A123785","-","-","-","no","","","VAIZTNZGPYBOGF-UHFFFAOYSA"
"CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1","-","-","AUTO_300","-","A123785","-","-","-","no","","","DQKXQSGTHWVTAD-UHFFFAOYSA"
"CCCN1CC(C)N(CC1C)C(C1=CC=C(C=C1)C(=O)N(CC)CC)C1=CC(OC)=CC=C1","-","-","AUTO_301","-","A123785","-","-","-","no","","","SIGUESLDUAWFPE-UHFFFAOYSA"
"CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1","-","-","AUTO_302","-","A123785","-","-","-","no","","","RKWGIWYCVPQPMF-UHFFFAOYSA"
"CCCNCC(O)CN1N(C(=O)C(C(=O)C2=CC=CS2)=C1C)C1=CC=CC=C1","-","-","AUTO_303","-","A123785","-","-","-","no","","","JCKJIYACBBECQA-UHFFFAOYSA"
"CCCOC1=C(C=CC=C1)C1=NC2=C(N=NN2)C(=O)N1","-","-","AUTO_304","-","A123785","-","-","-","no","","","REZGGXNDEMKIQB-UHFFFAOYSA"
"CCN(CC)C(=O)C1CN2CCC3=C(C=C(OC)C(OC)=C3)C2CC1OC(C)=O","-","-","AUTO_305","-","A123785","-","-","-","no","","","JSZILQVIPPROJI-UHFFFAOYSA"
"CCN(CC)C(=O)CCSC(SCCC(O)=O)C1=CC=CC(\C=C\C2=NC3=CC(Cl)=CC=C3C=C2)=C1","-","-","AUTO_306","-","A123785","-","-","-","no","","","XRULTGZEVRDKPP-XYOKQWHBSA"
"CCN(CC)C(=O)N1CCN(C)CC1","-","-","AUTO_307","-","A123785","-","-","-","no","","","RCKMWOKWVGPNJF-UHFFFAOYSA"
"CCN(CC)C(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)(C)C)C=C1","-","-","AUTO_308","-","A123785","-","-","-","no","","","JOATXPAWOHTVSZ-UHFFFAOYSA"
"CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2","-","-","AUTO_309","-","A123785","-","-","-","no","","","CDOZDBSBBXSXLB-UHFFFAOYSA"
"CCN(CC)C1=CC2=C(NC3=C(O2)C(=O)C(=O)C=C3C(O)=N)C=C1","-","-","AUTO_310","-","A123785","-","-","-","no","","","KFDNYLHNDZBJDQ-UHFFFAOYSA"
"CCN(CC)C1=CC=CC=C1","-","-","AUTO_311","-","A123785","-","-","-","no","","","GGSUCNLOZRCGPQ-UHFFFAOYSA"
"CCN(CC)C1CCCCC1","-","-","AUTO_312","-","A123785","-","-","-","no","","","CIXSDMKDSYXUMJ-UHFFFAOYSA"
"CCN(CC)C1NC(OC2=C(N=C(N=C12)N(CCO)CCO)N(CC)CC)N(CCO)CCO","-","-","AUTO_315","-","A123785","-","-","-","no","","","GEEBHOYUCIXJOV-UHFFFAOYSA"
"CCN(CC)CC(=O)NC1=C(C)C=CC=C1C","-","-","AUTO_316","-","A123785","-","-","-","no","","","NNJVILVZKWQKPM-UHFFFAOYSA"
"CCN(CC)CC[N+]1=CC2=C(C)C3=C(NC4=C3C=CC=C4)C(C)=C2C=C1","-","-","AUTO_317","-","A123785","-","-","-","no","","","YTUYANZCGUYXHF-UHFFFAOYSA"
"CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1","-","-","AUTO_318","-","A123785","-","-","-","no","","","IDCHQQSVJAAUQQ-UHFFFAOYSA"
"CCN(CC)CCCC(C)NC1=CC=NC2=C1C=CC(Cl)=C2","-","-","AUTO_319","-","A123785","-","-","-","no","","","WHTVZRBIWZFKQO-UHFFFAOYSA"
"CCN(CC)CCCNCC1=CC(Cl)=C2C=CC=NC2=C1O","-","-","AUTO_320","-","A123785","-","-","-","no","","","HOFHLRCDGWSLHX-UHFFFAOYSA"
"CCN(CC)CCN(CC)CCOC(=O)C1=CC=C(N)C=C1","-","-","AUTO_321","-","A123785","-","-","-","no","","","GFFFJSWQOUVZCY-UHFFFAOYSA"
"CCN(CC)CCN1C(=N)ON=C1C1=CC=CC=C1","-","-","AUTO_322","-","A123785","-","-","-","no","","","MGSPDRWOUCPKNZ-UHFFFAOYSA"
"CCN(CC)CCNC(=O)C1=CC(Br)=C(N)C=C1OC","-","-","AUTO_324","-","A123785","-","-","-","no","","","GIYAQDDTCWHPPL-UHFFFAOYSA"
"CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC","-","-","AUTO_325","-","A123785","-","-","-","no","","","TTWJBBZEZQICBI-UHFFFAOYSA"
"CCN(CC)CCNC(=O)C1=CC=C(NC(C)=O)C=C1","-","-","AUTO_326","-","A123785","-","-","-","no","","","KEECCEWTUVWFCV-UHFFFAOYSA"
"CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1","-","-","AUTO_327","-","A123785","-","-","-","no","","","HUNIPYLVUPMFCZ-UHFFFAOYSA"
"CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CO)C=C1)C=CC=C3","-","-","AUTO_328","-","A123785","-","-","-","no","","","MFZWMTSUNYWVBU-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_329","-","A123785","-","-","-","no","","","JGOAIQNSOGZNBX-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(C1CCCCC1)C1=CC=CC=C1","-","-","AUTO_330","-","A123785","-","-","-","no","","","AGJBLWCLQCKRJP-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(CC1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_331","-","A123785","-","-","-","no","","","ZPBUOZUUFHJROO-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_332","-","A123785","-","-","-","no","","","IVQOFBKHQCTVQV-UHFFFAOYSA"
"CCN(CC)CCOC(=O)C1=C(O)C(=CC=C1)C1=CC=CC=C1","-","-","AUTO_333","-","A123785","-","-","-","no","","","HLDCSYXMVXILQC-UHFFFAOYSA"
"CCN(CC)CCOC1=C(Cl)C=C(Cl)C=C1C1=CC=CC=C1","-","-","AUTO_334","-","A123785","-","-","-","no","","","KXSPENPMFKDOFS-UHFFFAOYSA"
"CCN(CC)CCOC1=C(OCCN(CC)CC)C=C2C(C)=CC(=O)OC2=C1","-","-","AUTO_335","-","A123785","-","-","-","no","","","KDZPIXVLPYVHDO-UHFFFAOYSA"
"CCN(CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","-","-","AUTO_336","-","A123785","-","-","-","no","","","GKIRPKYJQBWNGO-OCEACIFDSA"
"CCN(CC)CCOC1=CC=C(C=C1)C1=C(CC2=C1C=CC(OC)=C2)C1=CC=CC=C1","-","-","AUTO_337","-","A123785","-","-","-","no","","","MIKVNWFEJDLXQE-UHFFFAOYSA"
"CCN(CC)CCOC1=CC2=C(C=C1)C1=C(C=C(OCCN(CC)CC)C=C1)C2=O","-","-","AUTO_338","-","A123785","-","-","-","no","","","MPMFCABZENCRHV-UHFFFAOYSA"
"CCN(CC)CCOC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1","-","-","AUTO_339","-","A123785","-","-","-","no","","","BOFYHBVFGWJLIZ-UHFFFAOYSA"
"CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1","-","-","AUTO_340","-","A123785","-","-","-","no","","","CFJMRBQWBDQYMK-UHFFFAOYSA"
"CCN(CC1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_341","-","A123785","-","-","-","no","","","HSZCJVZRHXPCIA-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1","-","-","AUTO_342","-","A123785","-","-","-","no","","","FHFYDNQZQSQIAI-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1","-","-","AUTO_343","-","A123785","-","-","-","no","","","OGJPXUAPXNRGGI-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1","-","-","AUTO_344","-","A123785","-","-","-","no","","","IDYZIJYBMGIQMJ-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=C1C=C1OCOC1=C2","-","-","AUTO_345","-","A123785","-","-","-","no","","","KYGZCKSPAKDVKC-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1","-","-","AUTO_346","-","A123785","-","-","-","no","","","RCIMBBZXSXFZBV-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCNCC1","-","-","AUTO_347","-","A123785","-","-","-","no","","","JOHZPMXAZQZXHR-UHFFFAOYSA"
"CCN1C=C(C(O)=O)C(=O)C2=C1C(F)=C(N1CCNC(C)C1)C(F)=C2","-","-","AUTO_350","-","A123785","-","-","-","no","","","ZEKZLJVOYLTDKK-UHFFFAOYSA"
"CCN1CC2(C)CCC(O)C34C1C(CC23)C12CC(C(O)CC41)C(=C)C2O","-","-","AUTO_353","-","A123785","-","-","-","no","","","AZAZKLKDEOMJBJ-UHFFFAOYSA"
"CCN1CC2(C)CCC(O)C34C5CC6C(O)C5C(O)(CC6OC)C(CC23)C14","-","-","AUTO_354","-","A123785","-","-","-","no","","","HKQZUYOVMYOFIT-UHFFFAOYSA"
"CCN1CC2(C)CCC(OC)C34C2C(C(C)=O)C2(OCOC22CC(OC)C5CC3(O)C2(O)C5OC)C14","-","-","AUTO_355","-","A123785","-","-","-","no","","","IFIGDMCUIBNBAI-UHFFFAOYSA"
"CCN1CC2(COC)CCC(O)C34C5CC6C(OC)C5C(O)(CC6OC)C(O)(C(OC)C23)C14","-","-","AUTO_356","-","A123785","-","-","-","no","","","JVBLTQQBEQQLEV-UHFFFAOYSA"
"CCN1CC2(COC)CCC(OC)C34C5CC6C(OC)C5C5(CC6OC)OCOC5(C(O)C23)C14","-","-","AUTO_357","-","A123785","-","-","-","no","","","XTLROSDJDZHIIK-UHFFFAOYSA"
"CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O","-","-","AUTO_358","-","A123785","-","-","-","no","","","BGRJTUBHPOOWDU-UHFFFAOYSA"
"CCN1CCN(C(=O)NC(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C2=CC=CC=C2)C(=O)C1=O","-","-","AUTO_359","-","A123785","-","-","-","no","","","IVBHGBMCVLDMKU-UHFFFAOYSA"
"CCN1CCN(C(=O)NC(C(=O)NC2C3SCC(CSC4=NN=NN4C)=C(N3C2=O)C(O)=O)C2=CC=C(O)C=C2)C(=O)C1=O","-","-","AUTO_360","-","A123785","-","-","-","no","","","GCFBRXLSHGKWDP-UHFFFAOYSA"
"CCN1N=C(C(O)=O)C(=O)C2=C1C=C1OCOC1=C2","-","-","AUTO_361","-","A123785","-","-","-","no","","","VDUWPHTZYNWKRN-UHFFFAOYSA"
"CCNC(C)CC1=CC=CC(=C1)C(F)(F)F","-","-","AUTO_362","-","A123785","-","-","-","no","","","DBGIVFWFUFKIQN-UHFFFAOYSA"
"CCNC1=NC(Cl)=NC(NC(C)C)=N1","-","-","AUTO_363","-","A123785","-","-","-","no","","","MXWJVTOOROXGIU-UHFFFAOYSA"
"CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1","-","-","AUTO_364","-","A123785","-","-","-","no","","","OFBIFZUFASYYRE-UHFFFAOYSA"
"CCOC(=O)CN1CCN(CC1)C(=O)\C=C\C1=CC(OC)=C(OC)C(OC)=C1","-","-","AUTO_365","-","A123785","-","-","-","no","","","XDUOTWNXVDBCDY-VOTSOKGWSA"
"CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O","-","-","AUTO_366","-","A123785","-","-","-","no","","","WVYXNIXAMZOZFK-UHFFFAOYSA"
"CCOC(=O)NC1=CC=C(SCC2COC(CN3C=CN=C3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","AUTO_367","-","A123785","-","-","-","no","","","OGPIBXIQNMQSPY-UHFFFAOYSA"
"CCOC1=CC=C(C=C1)C1=NC2=CC=C(C=C2N1)C1=NC2=CC=C(C=C2N1)N1CCN(C)CC1","-","-","AUTO_368","-","A123785","-","-","-","no","","","PRDFBSVERLRRMY-UHFFFAOYSA"
"CCOC1=CC=C(NC(C)=O)C=C1","-","-","AUTO_370","-","A123785","-","-","-","no","","","CPJSUEIXXCENMM-UHFFFAOYSA"
"CCOC1=CC=C2C=CC=CC2=C1C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O","-","-","AUTO_371","-","A123785","-","-","-","no","","","GPXLMGHLHQJAGZ-UHFFFAOYSA"
"CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1","-","-","AUTO_372","-","A123785","-","-","-","no","","","DECIPOUIJURFOJ-UHFFFAOYSA"
"CCOCCOC(=O)C1=CC=C(N)C=C1","-","-","AUTO_373","-","A123785","-","-","-","no","","","KQTJWSNFJYXSII-UHFFFAOYSA"
"CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O","-","-","AUTO_374","-","A123785","-","-","-","no","","","MUMQYXACQUZOFP-UHFFFAOYSA"
"CCSC1=CC=C2NC(NC(=O)OC)=NC2=C1","-","-","AUTO_375","-","A123785","-","-","-","no","","","OZLQSMPMDHBDRK-UHFFFAOYSA"
"ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl","-","-","AUTO_376","-","A123785","-","-","-","no","","","RROQIUMZODEXOR-UHFFFAOYSA"
"ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1","-","-","AUTO_377","-","A123785","-","-","-","no","","","UCNVFOCBFJOQAL-UHFFFAOYSA"
"ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1","-","-","AUTO_378","-","A123785","-","-","-","no","","","JWBOIMRXGHLCPP-UHFFFAOYSA"
"ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl","-","-","AUTO_379","-","A123785","-","-","-","no","","","DFBKLUNHFCTMDC-UHFFFAOYSA"
"ClC12C3(Cl)C4(Cl)C5(Cl)C(Cl)(C1(Cl)C4(Cl)Cl)C2(Cl)C(Cl)(Cl)C35Cl","-","-","AUTO_380","-","A123785","-","-","-","no","","","GVYLCNUFSHDAAW-UHFFFAOYSA"
"ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl","-","-","AUTO_381","-","A123785","-","-","-","no","","","JLYXXMFPNIAWKQ-UHFFFAOYSA"
"ClC1=CC(Cl)=C(OCC#CI)C=C1Cl","-","-","AUTO_382","-","A123785","-","-","-","no","","","CTETYYAZBPJBHE-UHFFFAOYSA"
"ClC1=CC(Cl)=C(C=C1)C1(CN2C=CN=C2)OCC(COCC#C)O1","-","-","AUTO_383","-","A123785","-","-","-","no","","","SWKACZZMDOWWGU-UHFFFAOYSA"
"ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1","-","-","AUTO_384","-","A123785","-","-","-","no","","","AKNQMEBLVAMSNZ-UHFFFAOYSA"
"ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C","-","-","AUTO_385","-","A123785","-","-","-","no","","","PZBPKYOVPCNPJY-UHFFFAOYSA"
"ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1","-","-","AUTO_386","-","A123785","-","-","-","no","","","YHXISWVBGDMDLQ-UHFFFAOYSA"
"ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl","-","-","AUTO_387","-","A123785","-","-","-","no","","","YVGGHNCTFXOJCH-UHFFFAOYSA"
"ClC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=CC=C1","-","-","AUTO_388","-","A123785","-","-","-","no","","","UZKBSZSTDQSMDR-UHFFFAOYSA"
"ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","AUTO_389","-","A123785","-","-","-","no","","","QRJJEGAJXVEBNE-HKOYGPOVSA"
"ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","AUTO_390","-","A123785","-","-","-","no","","","BYBLEWFAAKGYCD-UHFFFAOYSA"
"ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","AUTO_391","-","A123785","-","-","-","no","","","LEZWWPYKPKIXLL-UHFFFAOYSA"
"ClC1=CC=C(CSC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1","-","-","AUTO_392","-","A123785","-","-","-","no","","","AFNXATANNDIXLG-UHFFFAOYSA"
"ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2","-","-","AUTO_393","-","A123785","-","-","-","no","","","FGXWKSZFVQUSTL-UHFFFAOYSA"
"ClC1CCC2C(C1)NC(=O)N2C1CCN(CCCN2C3CCCCC3NC2=O)CC1","-","-","AUTO_394","-","A123785","-","-","-","no","","","BCQYVJGMGVCIRN-UHFFFAOYSA"
"ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1","-","-","AUTO_395","-","A123785","-","-","-","no","","","AKPLHCDWDRPJGD-UHFFFAOYSA"
"ClC1=CC2=C(OC(=O)N2)C=C1","-","-","AUTO_396","-","A123785","-","-","-","no","","","TZFWDZFKRBELIQ-UHFFFAOYSA"
"ClC1=CC2=C(SC3=C(C=CC=C3)\C2=C\C2CN3CCC2CC3)C=C1","-","-","AUTO_398","-","A123785","-","-","-","no","","","FCXKKBQJIUTOHH-WQRHYEAKSA"
"ClC1=CC=CC(Cl)=C1N=C1NCCN1","-","-","AUTO_399","-","A123785","-","-","-","no","","","GJSURZIOUXUGAL-UHFFFAOYSA"
"ClC1=C(N=C2N=C(N=C(N3CCOCC3)C2=N1)N1CCNCC1)N1CCOCC1","-","-","AUTO_401","-","A123785","-","-","-","no","","","BEWAZLMUFUPYJR-UHFFFAOYSA"
"ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1","-","-","AUTO_402","-","A123785","-","-","-","no","","","QXHHHPZILQDDPS-UHFFFAOYSA"
"ClCC(=O)N1C2=C(OC3=C1C=CC=C3)C=CC=C2","-","-","AUTO_403","-","A123785","-","-","-","no","","","KHISCTNTKATZDF-UHFFFAOYSA"
"ClCC1(CCl)C2CC(\C1=C\Cl)C(Cl)(Cl)C2Cl","-","-","AUTO_404","-","A123785","-","-","-","no","","","UCEQMZNYZROTLW-UQCOIBPSSA"
"ClCCN(CCCl)P1(=O)NCCCO1","-","-","AUTO_405","-","A123785","-","-","-","no","","","CMSMOCZEIVJLDB-UHFFFAOYSA"
"ClCCNC(=O)N(CCCl)N=O","-","-","AUTO_406","-","A123785","-","-","-","no","","","DLGOEMSEDOSKAD-UHFFFAOYSA"
"ClNCC1=C(Cl)C=CC=C1","-","-","AUTO_407","-","A123785","-","-","-","no","","","WGVQDKGJDLLUJE-UHFFFAOYSA"
"CN","-","-","AUTO_408","-","A123785","-","-","-","no","","","BAVYZALUXZFZLV-UHFFFAOYSA"
"CN(C)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1","-","-","AUTO_409","-","A123785","-","-","-","no","","","QAHFOPIILNICLA-UHFFFAOYSA"
"CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C","-","-","AUTO_410","-","A123785","-","-","-","no","","","ANZXOIAKUNOVQU-UHFFFAOYSA"
"CN(C)C(=O)OC1=CC=C(C=C1)[N+]([O-])=O","-","-","AUTO_411","-","A123785","-","-","-","no","","","YBRIFDNEMBTBMJ-UHFFFAOYSA"
"CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C","-","-","AUTO_412","-","A123785","-","-","-","no","","","ALWKGYPQUAPLQC-UHFFFAOYSA"
"CN(C)C\C=C(\C1=CC=C(Br)C=C1)C1=CN=CC=C1","-","-","AUTO_413","-","A123785","-","-","-","no","","","OYPPVKRFBIWMSX-SXGWCWSVSA"
"CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1","-","-","AUTO_414","-","A123785","-","-","-","no","","","RMMXTBMQSGEXHJ-UHFFFAOYSA"
"CN(C)C1C2CC3C(=C(O)C2(O)C(=O)C(C(=O)NCN2CCCC2)=C1O)C(=O)C1=C(O)C=CC=C1C3(C)O","-","-","AUTO_415","-","A123785","-","-","-","no","","","HMEYVGGHISAPJR-UHFFFAOYSA"
"CN(C)C1C2CC3C(O)C4=C(Cl)C=CC(O)=C4C(O)=C3C(=O)C2(O)C(=O)\C(=C(\N)O)C1=O","-","-","AUTO_416","-","A123785","-","-","-","no","","","HXPZLYXFFSKHJA-MOSHPQCFSA"
"CN(C)C1=CC=C(C=C1)C1=NC(=NC(=N1)C(F)(F)F)C(F)(F)F","-","-","AUTO_417","-","A123785","-","-","-","no","","","OCQLRDXFVBUBEF-UHFFFAOYSA"
"CN(C)C1=NC(N2CCCCC2)=C2N=C(N=C(N3CCCCC3)C2=N1)N(C)C","-","-","AUTO_418","-","A123785","-","-","-","no","","","HXWJVZDDGFWNCQ-UHFFFAOYSA"
"CN(C)C1=NC(=NC2=NC(N(C)C)=C(Cl)N=C12)N1CCNCC1","-","-","AUTO_419","-","A123785","-","-","-","no","","","KBWMIUUWZNOXTB-UHFFFAOYSA"
"CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1","-","-","AUTO_420","-","A123785","-","-","-","no","","","KYYIDSXMWOZKMP-UHFFFAOYSA"
"CN(C)CC1=CC=CC=C1","-","-","AUTO_421","-","A123785","-","-","-","no","","","XXBDWLFCJWSEKW-UHFFFAOYSA"
"CN(C)CCC(C1=CC=C(Br)C=C1)C1=NC=CC=C1","-","-","AUTO_422","-","A123785","-","-","-","no","","","ZDIGNSYAACHWNL-UHFFFAOYSA"
"CN(C)CCC(C1=CC=C(Cl)C=C1)C1=NC=CC=C1","-","-","AUTO_423","-","A123785","-","-","-","no","","","SOYKEARSMXGVTM-UHFFFAOYSA"
"CN(C)CCC(C1CCCCC1)C1=CC=CC=C1","-","-","AUTO_424","-","A123785","-","-","-","no","","","AJDSHXKJJDQZCJ-UHFFFAOYSA"
"CN(C)CCC(C1=CC=CC=C1)C1=NC=CC=C1","-","-","AUTO_425","-","A123785","-","-","-","no","","","IJHNSHDBIRRJRN-UHFFFAOYSA"
"CN(C)CCC(O)(C1=CC=CC=C1)C1=C(Cl)C=CC=C1","-","-","AUTO_426","-","A123785","-","-","-","no","","","WRCHFMBCVFFYEQ-UHFFFAOYSA"
"CN(C)CCC1=CNC2=CC=C(CC3COC(=O)N3)C=C12","-","-","AUTO_427","-","A123785","-","-","-","no","","","ULSDMUVEXKOYBU-UHFFFAOYSA"
"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1","-","-","AUTO_428","-","A123785","-","-","-","no","","","WSEQXVZVJXJVFP-UHFFFAOYSA"
"CN(C)CCCN1C2=C(SC3=C1C=C(O)C(O)=C3)C=CC(Cl)=C2","-","-","AUTO_429","-","A123785","-","-","-","no","","","ZCBSXRWEKNAYOU-UHFFFAOYSA"
"CN(C)CCCN1C2=CC(Cl)=C(O)C=C2SC2=C1C=C(O)C=C2","-","-","AUTO_430","-","A123785","-","-","-","no","","","BECGZYKNPMWKFC-UHFFFAOYSA"
"CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=C(O)C=C2","-","-","AUTO_431","-","A123785","-","-","-","no","","","HICFFJZGXWEIHN-UHFFFAOYSA"
"CN(C)CCCN1C2=C(SC3=C1C=CC=C3)C=CC=C2","-","-","AUTO_432","-","A123785","-","-","-","no","","","ZGUGWUXLJSTTMA-UHFFFAOYSA"
"CN(C)CCCN1C2=C(SC3=CC=CN=C13)C=CC=C2","-","-","AUTO_433","-","A123785","-","-","-","no","","","JTTAUPUMOLRVRA-UHFFFAOYSA"
