CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL2365533	1541371	CHEMBL2365533	1541371	NA	NA	525.69	1.97	103.01	1	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5ccccc45	13841487	Ratio	=	23	-	NA	Ratio	=	23	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3094404	1608794	CHEMBL3094404	1608794	NA	NA	622.21	3.99	103.01	1	CC[C@H](NC)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3Cc4cc(Cl)ccc4N3C[C@H]2C(=O)N[C@@H]5CCOc6ccccc56	13841483	Ratio	=	1.4	-	NA	Ratio	=	1.4	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3094406	1608796	CHEMBL3094406	1608796	NA	NA	525.69	1.97	103.01	1	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5ccccc45	13841485	Ratio	=	6.9	-	NA	Ratio	=	6.9	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3094405	1608795	CHEMBL3094405	1608795	NA	NA	612.78	3.2	126.8	1	CC[C@H](NC)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3Cc4cc(ccc4N3C[C@H]2C(=O)N[C@@H]5CCOc6ccccc56)C	NA			NA		NA			NA	NA		NA	NA		NA	NA	NA				NA			NA	NA			NA						NA		NA	NA	NA		NA		NA	NA	NA	NA	NA	NA	NA	NA	NA
CHEMBL3094407	1608797	CHEMBL3094407	1608797	NA	NA	539.72	2.36	103.01	1	CC[C@H](NC)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCOc5ccccc45	13841486	Ratio		NA		NA	Ratio		NA	NA	Not Determined	NA	0	BAO_0000193	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3094409	1608799	CHEMBL3094409	1608799	NA	NA	587.77	3.33	103.01	1	CC[C@H](NC)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3Cc4ccccc4N3C[C@H]2C(=O)N[C@@H]5CCOc6ccccc56	13841489	Ratio	=	1.2	-	NA	Ratio	=	1.2	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL2316217	1515302	CHEMBL2316217	1515302	NA	NA	605.73	2.23	112.24	1	CCO[C@@H]1C[C@@H]2CN([C@@H](CN2C1)C(=O)N[C@@H]3CCOc4ccccc34)C(=O)[C@@H](NC(=O)[C@H](C)NC)C5CCC(F)(F)CC5	13841481	Ratio	=	24	-	NA	Ratio	=	24	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3094408	1608798	CHEMBL3094408	1608798	NA	NA	587.77	3.33	103.01	1	CC[C@H](NC)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3Cc4ccccc4N3C[C@H]2C(=O)N[C@@H]5CCOc6ccccc56	13841488	Ratio	=	8.2	-	NA	Ratio	=	8.2	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3094403	1608793	CHEMBL3094403	1608793	NA	NA	656.66	4.64	103.01	1	CC[C@H](NC)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@@H]3Cc4cc(Cl)cc(Cl)c4N3C[C@H]2C(=O)N[C@@H]5CCOc6ccccc56	13841482	Ratio	=	0.69	-	NA	Ratio	=	0.69	NA		NA	0	BAO_0000179	NA	NA	1280804	CHEMBL3097968	A	Activity at human MDR1 expressed in pig LLC-PK1 cells assessed as efflux ratio of permeability from basolateral to apical side over apical to basolateral side at 10 umol/L after 2 hrs by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	11398	CHEMBL4302	SINGLE PROTEIN	P08183	P-glycoprotein 1	Homo sapiens	9	Protein	NA	NA	76190	CHEMBL3091457	24169315	Bioorg. Med. Chem.	2013	21	24	7938	NA	NA	NA	NA	NA
CHEMBL3098542	1609312	CHEMBL3098542	1609312		NA	873.01	4.29	222.76	2	CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C([C@@H](OC(=O)N(C)C)C(=O)[C@]13C)C5(C)C)C	13865949	Ratio	=	3.95	-	NA	Ratio	=	3.95	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL3098559	1609329	CHEMBL3098559	1609329		NA	863.91	4.07	228.75	2	CO[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccc7)C(=C1C6(C)C)C	13865940	Ratio	=	51.04	-	NA	Ratio	=	51.04	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL3098547	1609317	CHEMBL3098547	1609317		NA	893	4.62	222.76	2	CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C)OC(=O)N(C)C	13865897	Ratio	=	10.1	-	NA	Ratio	=	10.1	NA	NA	NA	0	BAO_0000179	NA	NA	1282054	CHEMBL3101843	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK cells expressing MDR1 at 5 uM after 90 mins	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL428647	8062	CHEMBL428647	8062	PACLITAXEL	NA	853.92	3.74	221.29	2	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	13865933	Ratio	=	34.38	-	NA	Ratio	=	34.38	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL3098545	1609315	CHEMBL3098545	1609315		NA	859.96	4.38	228.75	2	CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C([C@@H](OC(=O)OC)C(=O)[C@]13C)C5(C)C)C	13865947	Ratio	=	3.75	-	NA	Ratio	=	3.75	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL532	12506	CHEMBL532	12506	ERYTHROMYCIN	NA	733.94	1.79	193.91	2	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	13865931	Ratio	=	16.92	-	NA	Ratio	=	16.92	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL428647	8062	CHEMBL428647	8062	PACLITAXEL	NA	853.92	3.74	221.29	2	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	13865886	Ratio	=	12.08	-	NA	Ratio	=	12.08	NA	NA	NA	0	BAO_0000179	NA	NA	1282051	CHEMBL3101840	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK cells expressing MDR1 at 5 uM after 90 mins in presence of P-gp inhibitor verapamil	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL3098544	1609314	CHEMBL3098544	1609314		NA	879.95	4.7	228.75	2	CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](OC(=O)OC)C(=O)[C@]13C)C5(C)C)C	13865948	Ratio	=	4.22	-	NA	Ratio	=	4.22	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL428647	8062	CHEMBL428647	8062	PACLITAXEL	NA	853.92	3.74	221.29	2	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	13865898	Ratio	=	333.79	-	NA	Ratio	=	333.79	NA	NA	NA	0	BAO_0000179	NA	NA	1282054	CHEMBL3101843	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK cells expressing MDR1 at 5 uM after 90 mins	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL428647	8062	CHEMBL428647	8062	PACLITAXEL	NA	853.92	3.74	221.29	2	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	13865922	Ratio	=	344.23	-	NA	Ratio	=	344.23	NA	NA	NA	0	BAO_0000179	NA	NA	1282191	CHEMBL3102299	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL3098538	1609308	CHEMBL3098538	1609308		NA	785.93	4.62	193.22	2	CO[C@H]1C(=O)[C@]2(C)CC[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C1C5(C)C)C	13865951	Ratio	=	5.12	-	NA	Ratio	=	5.12	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL3098547	1609317	CHEMBL3098547	1609317		NA	893	4.62	222.76	2	CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C)OC(=O)N(C)C	13865885	Ratio	=	4.16	-	NA	Ratio	=	4.16	NA	NA	NA	0	BAO_0000179	NA	NA	1282051	CHEMBL3101840	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK cells expressing MDR1 at 5 uM after 90 mins in presence of P-gp inhibitor verapamil	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL3098566	1609336	CHEMBL3098566	1609336		NA	915	4.45	238.06	2	CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C1C6(C)C)C)OC(=O)N(C)C	13865938	Ratio	=	2.39	-	NA	Ratio	=	2.39	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
CHEMBL1751	581814	CHEMBL1751	581814	DIGOXIN	NA	780.95	2.22	203.06	3	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C	13865895	Ratio	=	65.53	-	NA	Ratio	=	65.53	NA	NA	NA	0	BAO_0000179	NA	NA	1282054	CHEMBL3101843	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK cells expressing MDR1 at 5 uM after 90 mins	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL3098547	1609317	CHEMBL3098547	1609317		NA	893	4.62	222.76	2	CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C)OC(=O)N(C)C	13865921	Ratio	=	2.28	-	NA	Ratio	=	2.28	NA	NA	NA	0	BAO_0000179	NA	NA	1282191	CHEMBL3102299	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL3098560	1609330	CHEMBL3098560	1609330		NA	934.99	4.77	238.06	2	CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccc7)C(=C([C@@H](OC(=O)N(C)C)C(=O)[C@]13C)C6(C)C)C	13865884	Ratio	=	1.21	-	NA	Ratio	=	1.21	NA	NA	NA	0	BAO_0000179	NA	NA	1282051	CHEMBL3101840	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in MDCK cells expressing MDR1 at 5 uM after 90 mins in presence of P-gp inhibitor verapamil	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL1751	581814	CHEMBL1751	581814	DIGOXIN	NA	780.95	2.22	203.06	3	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C	13865919	Ratio	=	22.74	-	NA	Ratio	=	22.74	NA	NA	NA	0	BAO_0000179	NA	NA	1282191	CHEMBL3102299	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL428647	8062	CHEMBL428647	8062	PACLITAXEL	NA	853.92	3.74	221.29	2	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	13865910	Ratio	=	7.06	-	NA	Ratio	=	7.06	NA	NA	NA	0	BAO_0000179	NA	NA	1282057	CHEMBL3101846	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in wild-type MDCK cells at 5 uM after 90 mins in presence of P-gp inhibitor verapamil	1	Scientific Literature	Canis lupus familiaris	NA	9615	Autocuration	BAO_0000219	80249	CHEMBL614068	CELL-LINE	NA	MDCK	Canis lupus familiaris	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	499	CHEMBL3308370	MDCK	NA	NA
CHEMBL3098547	1609317	CHEMBL3098547	1609317		NA	893	4.62	222.76	2	CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C)OC(=O)N(C)C	13865946	Ratio	=	1.73	-	NA	Ratio	=	1.73	NA	NA	NA	0	BAO_0000179	NA	NA	1282193	CHEMBL3102301	A	Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis	1	Scientific Literature	Homo sapiens	NA	9606	Autocuration	BAO_0000219	80054	CHEMBL614058	CELL-LINE	NA	Caco-2	Homo sapiens	1	Non-molecular	NA	NA	76427	CHEMBL3098054	24332858	Bioorg. Med. Chem.	2014	22	1	194	495	CHEMBL3307519	Caco-2	NA	NA
